intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,interlinear_spacing,weight,peak_number,modular_ratio/interlinear_spacing,class
0.130292,0.062064,0.505913,0.417148,-1.168333,-0.806282,0.144676,1.178145,-0.341275,-0.702199,E
0.624046,0.007106,0.114709,-0.350674,0.887365,-1.968978,-1.176589,-1.522926,-0.310094,-1.126226,I
-0.240024,0.117022,0.235627,0.902912,0.17234,0.107265,0.408929,0.53668,0.500624,0.001423,E
0.068573,0.148427,0.111153,0.179577,0.261718,0.688613,0.106925,-0.168954,-0.029461,0.685721,A
-0.264711,-0.09496,0.01513,-0.597346,0.261718,0.439463,1.541441,-2.018543,-1.837986,-0.294711,E
0.25373,-2.426761,0.352988,-0.05119,-0.095795,1.26996,0.182426,-0.563106,-0.372457,1.169047,A
-0.264711,0.156278,0.402778,1.483948,0.17234,0.937762,0.597681,1.208356,1.779065,0.647892,X
-2.215039,-0.173471,3.941399,-1.56941,-2.509005,-3.339298,-3.06411,2.306258,-3.147608,-3.870781,A
0.142636,-1.916434,-0.023991,-0.504341,0.261718,0.356414,0.635431,0.413509,-0.060642,0.09039,A
-0.104241,-0.314793,0.665951,-0.06411,0.17234,-1.512204,0.106925,0.11987,-0.123005,-1.312598,C
0.130292,,-3.210528,0.062493,0.261718,0.273364,0.55993,1.488151,0.500624,0.064086,A
0.599358,0.752968,0.008017,-1.737905,-0.095795,-1.096956,0.182426,-0.380562,-0.216549,-0.972342,F
-3.486455,0.242641,3.28702,-1.488788,-3.045274,-1.678304,0.52218,0.621641,-2.929337,-1.634771,A
-0.00549,-0.071406,0.352988,-0.206676,0.261718,-0.930856,0.220177,-0.327791,0.62535,-0.827536,H
0.216699,0.321153,0.128935,0.491087,0.261718,0.024215,0.220177,0.619952,0.064084,0.008174,A
0.698109,-0.306942,-0.03466,0.062642,0.976743,0.937762,-0.912336,-0.644359,0.750076,1.661644,I
0.068573,-0.087108,0.470349,-0.099617,0.17234,-0.141884,0.52218,0.374542,0.344717,-0.294506,A
-0.264711,-0.09496,0.01513,-0.597346,0.261718,0.273364,0.484429,-0.971548,-0.528364,0.131064,E
0.15498,0.054213,0.164499,-0.048325,0.261718,-0.349509,0.031425,0.54165,0.282354,-0.203128,A
-0.141273,-1.201976,0.612605,-0.518872,0.17234,-0.806282,0.031425,-0.260672,0.438262,-0.657269,D
-0.22768,0.109171,0.413447,0.118917,0.17234,-0.640182,0.144676,0.221471,0.469443,-0.54459,D
-0.116585,0.281897,0.175168,-0.15249,0.261718,-0.972381,0.52218,0.442166,0.718895,-1.013101,E
-0.116585,-0.338346,-3.210528,-0.865829,-1.168333,0.813187,-0.044076,-1.988158,-1.557353,0.951102,A
,-0.016448,0.288973,0.483747,0.17234,-0.307984,-0.38383,-0.48325,0.219991,0.059336,F
0.599358,-2.426761,0.011573,0.54026,0.976743,-0.183409,-1.554093,0.065585,1.68552,0.959023,I
-0.153617,-0.087108,0.299642,0.689629,0.261718,0.647088,0.069175,-0.361321,-0.247731,0.682008,F
0.09326,0.344707,0.14316,-0.026574,0.261718,-0.266459,0.182426,-0.844183,-0.559546,-0.226165,G
-0.017834,-0.047852,0.093371,-0.139302,0.261718,0.190314,0.295677,,-0.621908,0.126797,A
-0.252367,-0.008597,-2.044028,0.342613,0.351096,-1.055431,0.710932,2.314238,2.433876,-1.173976,X
0.130292,-0.126364,0.377883,0.755362,0.261718,-0.058835,0.55993,-0.617217,-1.276719,-0.241367,A
-0.412837,-0.707352,0.356544,1.604166,-0.989576,0.896237,-0.534832,0.692178,0.718895,1.309851,E
0.09326,0.344707,0.14316,-0.026574,0.261718,3.014004,0.371178,-2.253994,-2.866974,2.617929,G
-0.178304,0.902141,-0.041773,0.593103,0.261718,-0.391033,-0.081827,0.606343,-0.216549,-0.191435,F
0.500607,-0.220579,-0.03466,0.497323,0.17234,-0.474083,1.352689,-0.805973,-1.370264,-0.965736,A
-0.091897,0.226939,0.267634,0.024091,0.261718,-0.681707,0.106925,0.378464,0.781258,-0.531353,H
0.4142,-0.471816,0.239183,1.018385,0.887365,1.186911,-0.572582,-0.751086,-0.247731,1.603008,I
0.130292,0.870736,-3.210528,0.062493,0.261718,0.231839,0.52218,0.667054,0.500624,0.032743,A
0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.598658,-1.25209,-0.944211,0.344717,0.315664,I
0.401857,-0.267686,0.299642,-0.808002,0.261718,-0.01731,0.144676,-1.522072,-0.590727,0.032501,F
0.130292,0.533135,-0.045329,-0.942602,0.261718,-1.429155,-0.119577,-0.427955,-0.247731,-1.13511,G
0.043885,0.572391,0.00446,-0.3331,0.261718,-0.847807,0.220177,1.276155,0.781258,-0.762402,G
0.09326,0.10132,0.313868,0.756586,0.351096,0.231839,0.182426,0.107522,-0.278912,0.230037,A
0.488263,-0.49537,0.111153,0.334258,0.976743,0.647088,-1.138838,0.499946,1.342524,1.512413,I
0.661077,-0.204876,-3.075385,0.471036,1.066121,0.024215,-1.25209,0.689285,2.059698,0.959312,I
0.019197,0.619498,0.032912,-0.18385,0.261718,-0.930856,0.55993,0.356039,0.843621,-1.000021,G
0.438888,0.289748,0.14316,-0.282494,0.261718,0.231839,-0.044076,-1.006166,-0.185368,0.375831,A
0.15498,0.595945,0.036468,-0.126143,0.261718,0.231839,0.52218,0.358524,-0.060642,0.046329,A
0.056229,0.124874,0.136047,0.14974,0.17234,-0.764757,0.031425,1.090271,0.905984,-0.602491,A
-0.141273,-1.201976,0.612605,-0.518872,0.17234,-0.930856,0.144676,0.451194,0.251173,-0.800532,D
0.192011,-0.251983,0.33165,0.296423,0.261718,-0.930856,0.182426,-0.767744,-0.996086,-0.822051,A
0.15498,0.289748,0.207175,-0.007298,0.17234,-0.681707,0.55993,0.676005,0.562987,-0.78298,G
0.241386,-0.43256,0.349432,-1.029281,0.261718,-0.681707,-0.119577,0.108279,0.18881,-0.437841,F
0.105604,0.203385,-0.023991,0.995678,0.261718,-0.01731,-0.006326,0.837891,0.375899,0.138454,A
-0.560964,0.329004,0.296086,0.755571,0.261718,0.107265,0.144676,1.146538,0.718895,0.137176,E
0.080916,0.077766,A,0.857319,-1.257711,-0.307984,0.635431,1.148284,0.095265,-0.489329,A
0.389513,-0.220579,-3.210528,-2.624155,0.261718,-1.30458,0.257927,-2.455992,-1.526171,-1.192878,A
-0.128929,0.289748,0.235627,1.057473,0.17234,0.439463,0.446679,-0.138724,0.064084,0.277269,E
-0.16596,-0.173471,-2.908234,-1.670024,0.351096,-0.474083,0.069175,-0.041375,-0.808997,-0.346632,F
-0.054866,0.226939,0.32098,-0.905841,0.261718,-0.391033,0.635431,-1.196203,0.40708,-0.562407,H
0.4142,-0.16562,0.05425,-0.891996,0.976743,-1.802878,-0.950086,-1.446798,0.313536,-1.073895,I
0.364825,0.195534,0.175168,-0.027618,0.261718,-0.307984,-0.232828,-0.192272,0.40708,-0.010752,A
0.117948,-0.220579,0.367214,0.914608,0.261718,0.107265,0.182426,1.475745,0.313536,0.115501,A
0.056229,0.281897,-0.091562,-0.919149,-0.185173,-1.249214,0.396345,-3.349061,-3.449028,-1.208828,F
0.117948,0.266195,0.043581,-0.590035,0.17234,-0.141884,0.144676,-0.786034,0.032902,-0.086507,F
-0.030178,0.438921,-0.045329,0.766462,0.17234,-0.474083,0.144676,0.795468,0.40708,-0.388307,A
0.031541,0.195534,0.246296,0.627208,0.261718,0.024215,0.069175,0.465251,0.999528,0.140202,H
0.056229,-0.016448,0.345875,-0.053786,0.17234,-0.557133,0.295677,0.79741,0.313536,-0.539213,A
-0.153617,-0.354049,0.37077,-0.513262,0.261718,-1.055431,-0.232828,-0.056966,-0.060642,-0.725441,F
0.31545,-0.236281,0.37077,0.812174,0.261718,0.190314,0.408929,0.913533,0.313536,0.063688,A
-0.042522,0.2976,0.079145,1.500568,0.351096,0.231839,0.295677,1.344089,0.157628,0.173076,F
0.080916,-0.118513,0.445454,-0.188027,0.261718,0.564038,0.333428,0.874469,0.064084,0.43765,A
-0.215336,-0.110662,0.68729,2.04189,0.708609,0.397939,-1.742845,0.944675,0.40708,1.70368,Y
0.117948,0.069915,0.338762,-1.296004,0.261718,-1.138481,0.295677,0.314432,0.999528,-1.058512,H
0.179667,-0.291239,0.228514,1.550427,0.17234,0.273364,0.069175,1.585753,0.562987,0.361799,A
0.599358,-0.377602,0.242739,-0.151028,0.976743,0.688613,-0.610333,-0.9851,0.999528,1.19294,I
0.031541,0.203385,0.086258,0.045008,0.17234,-0.723232,0.144676,0.43539,0.18881,-0.612701,F
0.105604,0.556689,-0.031104,0.619301,0.17234,0.480988,0.031425,-0.099155,-0.216549,0.5484,A
0.25373,-0.338346,0.352988,-1.154243,0.17234,-0.141884,0.333428,0.192328,0.001721,-0.188216,F
0.229043,0.124874,0.182281,0.686496,0.261718,0.564038,0.673182,0.354719,-0.123005,0.250048,A
-0.153617,9.65621,0.05425,0.56598,-1.078955,1.062336,0.257927,0.487248,0.251173,0.930693,F
0.043885,0.572391,0.00446,-0.3331,0.261718,-0.515608,0.484429,-0.111368,0.126447,-0.608928,G
-0.141273,0.250492,0.406334,1.250286,-2.687761,-0.723232,-0.006326,-0.985313,-1.245538,-0.529533,E
0.599358,-0.377602,0.242739,-0.151028,0.976743,-0.930856,-1.365341,1.785246,1.903791,0.083868,I
-0.672058,0.069915,0.395665,1.103662,0.261718,0.647088,-0.34608,0.891069,1.124254,0.937504,E
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.723232,-1.28984,0.337905,1.217798,0.209097,I
0.142636,0.43107,0.032912,-0.486796,0.261718,-0.01731,0.597681,-0.326432,0.594169,-0.210277,G
0.142636,-0.142067,0.246296,0.789259,-1.347089,-0.141884,0.597681,1.103688,0.375899,-0.328658,A
0.192011,0.148427,0.19295,-1.29308,0.261718,-1.553729,-0.157328,-0.700683,0.718895,-1.216796,H
0.303106,0.352558,0.082701,0.703981,0.261718,-0.10036,-0.119577,0.43803,-0.310094,0.084941,F
0.043885,0.007106,1.348781,-1.249397,-0.185173,0.231839,-0.006326,0.311267,-0.029461,0.342933,E
0.068573,0.007106,0.288973,0.592954,0.261718,0.231839,0.446679,0.670433,0.781258,0.100046,H
0.266074,0.164129,0.118265,0.320234,0.261718,-0.10036,0.182426,0.082923,-0.123005,-0.068231,A
-2.807544,0.462474,-3.210528,-2.333503,-3.849677,-3.256248,-2.762106,-0.264108,-1.962712,-3.848889,A
-0.202992,-0.016448,0.594823,-1.581822,-0.363929,0.522513,0.597681,0.045645,0.084872,0.254316,E
0.216699,0.321153,0.128935,0.491087,0.261718,0.439463,0.899684,0.061488,0.18881,0.017372,A
0.648733,-0.197025,0.029355,0.335213,-0.185173,-1.055431,-0.912336,0.53303,1.716702,-0.360604,I
-0.338774,-0.22843,0.584154,2.123586,0.261718,0.231839,-0.912336,1.970721,O,0.919433,X
0.204355,-0.448263,0.349432,0.689659,0.261718,-0.058835,1.503691,-1.199193,-0.933723,-0.691759,A
-0.00549,-0.220579,-3.210528,1.071885,0.261718,1.477585,0.069175,0.687208,0.375899,1.445387,A
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.515608,0.446679,1.020531,0.344717,-0.575692,F
-0.017834,-0.354049,0.42056,-0.176032,0.261718,0.647088,0.408929,-0.710003,0.282354,0.47097,F
-0.116585,-0.189174,0.694403,0.974792,0.708609,1.934358,-0.534832,-1.45171,-0.590727,2.401479,Y
1.019049,0.211237,-0.155578,-0.311855,0.261718,-0.10036,0.861934,0.627719,-0.123005,-0.417721,A
-0.054866,0.226939,0.32098,-0.905841,0.261718,-1.22153,0.106925,0.180407,0.313536,-1.04272,H
-0.091897,-0.29909,0.562816,1.131322,0.440474,0.730137,-1.591843,1.030278,0.62535,1.962817,Y
-0.38815,-1.021399,0.057807,1.228564,-0.006417,1.062336,0.333428,0.314257,0.750076,1.027424,X
0.068573,0.289748,0.107596,1.267115,0.261718,1.103861,0.069175,1.3198,-0.247731,1.100839,A
0.09326,-0.055704,0.068476,0.305076,0.261718,-0.474083,0.597681,0.139848,0.469443,-0.624539,A
-0.079554,0.187683,0.335206,0.745008,0.17234,0.024215,0.899684,0.028986,1.24898,-0.337194,X
0.130292,-0.157769,0.577041,-0.670986,0.17234,-0.806282,0.333428,-1.029658,-0.777816,-0.783559,C
-3.43708,-0.024299,5.196809,-1.63562,-3.313408,-1.263055,-6.008642,3.033657,-3.8336,-3.916338,A
-0.264711,-0.09496,0.01513,-0.597346,0.261718,-0.266459,0.333428,-0.394658,0.157628,-0.29048,E
-0.202992,-0.479668,-3.210528,-0.88764,0.261718,-1.719828,-4.083371,-4.011262,-4.114233,1.278797,D
0.031541,-0.040001,0.175168,-0.107256,0.261718,0.107265,0.182426,0.142975,0.157628,0.117731,F
0.09326,-1.680899,0.356544,0.180532,0.17234,1.26996,0.55993,-0.705052,0.344717,0.961506,A
-0.042522,0.140576,0.089814,0.07231,0.261718,0.439463,-0.232828,-1.733098,-0.808997,0.694147,A
0.47592,-0.283388,0.107596,0.080127,,-1.055431,-0.497081,0.120394,1.872609,-0.57744,I
-0.400494,-0.16562,0.392108,0.485626,0.261718,-1.180006,-0.157328,-0.323034,-0.185368,,E
-0.017834,-0.055704,0.23207,,-0.989576,0.06574,0.673182,1.273029,0.750076,-0.189204,A
-0.178304,0.902141,-0.041773,0.593103,0.261718,-0.391033,0.52218,0.518604,-0.185368,-0.504868,F
-0.030178,-0.220579,0.242739,1.988271,0.17234,0.522513,-0.497081,1.467377,0.438262,0.919168,A
0.846235,-0.09496,0.182281,-1.981085,0.61923,-3.256248,-1.705095,-0.803255,1.24898,-2.184377,I
0.167323,0.226939,0.239183,-0.094813,0.17234,0.854712,0.257927,-0.123502,-0.247731,0.756328,A
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,-0.391033,0.182426,0.788614,-0.528364,-0.327935,F
-0.277055,0.038511,0.42056,3.987152,0.17234,1.26996,0.144676,0.296395,0.18881,1.166129,X
0.204355,-0.448263,0.349432,0.689659,0.261718,2.64028,0.484429,-1.377349,-1.058449,2.188682,A
0.031541,0.195534,0.246296,0.627208,0.261718,-0.598658,0.408929,0.709186,0.500624,-0.620766,H
0.25373,-0.197025,0.260522,0.326888,0.261718,-0.307984,0.408929,0.820048,0.095265,-0.377976,F
0.117948,0.289748,0.392108,-1.747095,0.261718,0.522513,0.824183,-0.814205,-1.183175,0.121046,A
-0.042522,0.752968,-0.109344,1.041241,-1.347089,-0.141884,,0.37062,-0.123005,-0.004556,F
-0.054866,-0.220579,0.466793,-0.21697,0.17234,0.439463,1.163937,-2.6656,-2.461615,-0.117742,D
0.019197,0.525284,0.068476,0.166658,0.261718,-0.432558,0.408929,0.38823,0.219991,-0.483012,F
0.068573,-0.197025,0.032912,0.615571,0.082961,0.937762,0.408929,0.175534,0.40708,0.738028,A
-0.16596,-0.267686,0.256965,0.051662,0.261718,1.477585,0.182426,-0.687267,-0.684271,1.34997,A
0.4142,-0.16562,0.05425,-0.891996,0.976743,-0.432558,-1.440842,-0.161382,0.905984,0.584759,I
-0.314087,-0.024299,-1.681275,0.307284,0.261718,0.730137,0.446679,0.610633,0.469443,0.562433,E
0.587014,0.399665,0.064919,0.116828,-1.615223,0.107265,0.597681,-0.641855,-1.058449,-0.114499,A
-0.042522,0.10132,0.288973,0.722153,0.261718,0.231839,0.408929,1.012435,0.40708,0.109329,A
0.57467,0.085618,0.310311,-2.167514,0.261718,-1.30458,0.55993,-1.935096,-0.684271,-1.323122,H
0.15498,-0.189174,0.246296,-1.223587,0.082961,1.726734,0.371178,,-0.65309,1.464132,A
0.019197,-0.283388,0.214288,0.857677,0.261718,0.190314,-0.42158,-0.500744,-0.466001,0.546291,A
0.167323,-0.322644,0.306755,-0.543548,0.261718,0.06574,0.031425,-2.302552,-1.432627,0.16899,F
0.241386,-0.43256,0.349432,-1.029281,0.261718,-0.432558,0.257927,0.030792,-0.216549,-0.41566,F
0.31545,-0.236281,0.37077,0.812174,0.261718,0.480988,0.144676,0.584267,0.251173,0.479867,A
-0.116585,0.203385,5.49199,1.852806,-1.436467,1.477585,0.182426,1.224276,0.375899,1.354359,A
0.229043,-1.044953,0.349432,0.84243,0.261718,-0.01731,-0.270579,1.688305,0.469443,0.264659,A
0.117948,-0.212727,0.23207,0.807221,-1.078955,1.643684,0.144676,0.156041,0.095265,1.536319,A
0.117948,0.266195,0.043581,-0.590035,0.17234,-0.141884,0.069175,0.019492,0.064084,-0.053873,F
0.056229,0.124874,0.136047,0.14974,0.17234,-0.598658,-0.157328,0.587587,0.344717,-0.340051,A
-0.215336,-0.110662,0.68729,2.04189,0.708609,-0.307984,-1.32759,1.622021,1.623157,0.662731,Y
0.068573,-0.652394,0.395665,1.220985,0.261718,0.647088,0.748682,-0.120609,0.40708,0.294086,A
-0.030178,-0.346197,0.235627,-1.08105,0.17234,-1.470679,0.182426,-0.967548,0.62535,-1.307933,E
0.167323,0.171981,0.047137,0.268047,0.17234,-0.183409,0.52218,0.247817,0.282354,-0.315747,F
-0.042522,0.2976,,1.500568,0.351096,0.356414,0.295677,0.414693,-0.247731,0.287552,F
0.043885,-0.173471,0.285416,-0.775121,0.17234,0.024215,0.446679,0.592169,0.095265,-0.092679,F
-0.511588,-0.620989,0.491688,-2.053711,-0.006417,5.505495,0.786433,-1.684909,-3.895963,4.443329,D
-0.104241,-0.456114,0.484575,0.143802,0.261718,-0.10036,0.220177,0.155439,-0.123005,-0.08183,F
0.179667,-0.330495,0.530808,-0.314183,0.082961,1.768258,1.201687,-1.236879,-1.183175,0.971017,A
-0.128929,-0.22843,-3.210528,-0.892742,0.17234,0.688613,0.446679,-1.10334,-0.247731,0.484352,D
0.994361,-0.008597,-0.148465,0.826884,0.261718,0.979286,0.673182,0.417683,-0.216549,0.615536,A
-0.00549,-0.204876,0.32098,-0.694588,0.261718,0.024215,-0.232828,0.154313,0.18881,0.282826,F
0.130292,0.533135,-0.045329,-0.942602,0.261718,-1.429155,0.069175,-0.12259,0.375899,-1.223077,G
-0.06721,-0.157769,-3.210528,-2.154594,-1.79398,-1.263055,0.52218,0.664219,0.594169,-1.272901,C
-0.289399,0.83148,0.157386,0.987562,0.529852,-0.432558,-1.440842,-1.50485,-1.089631,0.521071,Y
0.130292,0.077766,-0.045329,0.285383,-0.095795,0.356414,0.069175,0.129383,0.313536,0.406246,A
0.377169,-0.079257,0.153829,-1.102952,0.261718,0.522513,0.182426,0.516139,-0.091823,0.502892,A
-0.215336,-0.102811,0.360101,0.941284,0.17234,-0.723232,0.144676,1.891526,0.968347,-0.608192,E
-0.178304,-0.620989,0.32098,0.699028,0.261718,0.522513,0.635431,-0.033473,0.562987,0.231568,E
-0.32643,-0.652394,0.384996,-1.694222,-0.185173,-1.346105,0.220177,-2.187865,-1.682078,-1.211239,E
-0.091897,0.43107,0.047137,-0.048505,0.261718,0.06574,0.257927,0.33142,0.750076,0.034358,G
0.130292,0.077766,-0.045329,0.285383,-0.095795,0.314889,0.371178,0.103289,-0.091823,0.205867,A
0.327793,0.336855,-0.020434,1.086893,0.261718,-0.307984,0.220177,0.449873,-0.528364,-0.276773,A
-0.030178,0.572391,5.083004,-0.109553,-1.257711,0.06574,0.220177,1.208725,0.812439,0.053574,G
0.09326,0.10132,0.313868,0.756586,0.351096,0.397939,0.52218,0.930541,0.126447,0.179803,A
-0.128929,0.383963,0.23207,1.248675,0.261718,1.477585,0.069175,-0.15678,0.344717,1.513751,A
-0.314087,-0.040001,0.303198,1.37665,0.17234,0.14879,-0.006326,0.955451,1.436069,0.258957,X
0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.224934,0.257927,-0.304842,0.157628,-0.216762,F
-0.202992,-0.000745,-3.210528,-0.527256,0.082961,0.771662,0.408929,0.197571,0.126447,0.588062,D
3.265629,-0.251983,0.125378,-2.12386,0.976743,-0.640182,-1.478592,1.296735,1.560794,0.416276,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,0.688613,-0.912336,-0.033279,1.061891,1.375334,I
-0.22768,0.289748,-0.006209,0.395814,0.261718,1.35301,-0.044076,-0.472844,0.282354,1.383207,A
-0.22768,0.109171,0.413447,0.118917,0.17234,-0.764757,-0.044076,-0.00037,0.562987,-0.557706,D
0.352481,0.211237,0.306755,-0.946242,0.17234,0.024215,0.257927,0.694391,0.313536,0.009838,A
-0.042522,-0.110662,0.40989,1.097277,0.261718,2.598755,0.899684,-0.345712,-0.123005,1.861096,A
0.15498,0.23479,0.210732,0.643738,0.17234,1.726734,0.371178,-1.170925,-0.528364,1.4474,A
0.117948,0.321153,-3.210528,0.642753,0.351096,1.892833,0.52218,0.257331,0.219991,1.505409,A
-0.437525,0.423218,0.388552,0.620852,0.17234,0.231839,-0.232828,1.151857,0.937165,0.479433,E
0.068573,-1.16272,-3.210528,-0.829367,0.261718,2.100457,0.748682,-1.650932,-1.339082,1.509026,A
0.080916,0.077766,0.050694,0.857319,-1.257711,-0.058835,0.220177,-1.246567,-1.276719,-0.040842,A
-3.498799,-0.110662,7.419561,2.021451,-4.922215,-0.598658,-1.176589,2.248439,1.24898,0.266636,I
0.130292,0.870736,-3.210528,0.062493,0.261718,0.190314,0.257927,1.605517,0.750076,0.150569,A
-0.042522,-0.173471,0.644613,0.089437,-0.989576,-0.930856,-1.856096,-0.135579,1.24898,0.421556,Y
-0.202992,0.36826,0.388552,0.915832,0.17234,1.602159,-0.044076,-0.63904,-1.058449,1.699533,D
-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.307984,-0.044076,0.270417,-0.029461,-0.125903,F
-0.017834,-2.426761,0.278304,0.506662,0.17234,0.107265,0.484429,0.354991,0.219991,-0.046918,F
-0.104241,-0.456114,0.484575,0.143802,0.261718,-0.349509,0.408929,0.196444,-0.341275,-0.412248,F
-0.301743,0.352558,0.288973,1.638181,0.261718,-0.557133,0.069175,2.158818,0.750076,-0.423399,E
-0.32643,-0.079257,0.239183,0.566935,0.261718,1.020811,0.597681,0.408266,0.531806,0.696378,E
0.142636,-0.448263,0.438342,0.978909,0.261718,0.273364,0.333428,-0.331557,-0.185368,0.187964,F
0.463576,0.109171,0.224957,-1.411178,0.261718,1.186911,0.144676,-0.63869,0.095265,1.114136,A
0.377169,0.179832,0.064919,-1.533962,0.261718,0.14879,-0.119577,0.50544,-0.091823,0.331034,A
-0.412837,-0.346197,0.601936,2.211191,0.440474,-0.681707,-0.648083,1.455844,2.839235,-0.121925,X
0.500607,0.140576,0.388552,-0.637358,0.261718,-0.432558,0.484429,0.96743,0.937165,-0.540913,H
-0.104241,0.022808,0.377883,1.279945,0.17234,1.020811,0.069175,0.246595,0.750076,1.022999,X
0.278418,-0.3619,0.502357,-1.588745,0.261718,-0.640182,0.635431,-1.911195,-1.089631,-0.764765,F
0.624046,-2.426761,0.178724,0.711352,1.066121,-1.429155,-0.836835,-0.586773,0.282354,-0.741643,I
0.192011,-0.369751,0.278304,-0.659618,0.261718,0.024215,-0.42158,-0.990167,-0.43482,0.42527,F
-0.32643,-0.079257,0.239183,0.566935,0.261718,0.314889,0.710932,-0.353963,0.500624,0.023557,E
0.019197,0.289748,-0.116457,1.524856,-0.542686,1.892833,0.824183,-0.528041,-0.466001,1.303425,F
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.889332,0.408929,0.284376,-0.372457,-0.891308,F
0.241386,-0.110662,0.324537,-0.772226,0.261718,-0.10036,-0.119577,-2.168041,-0.746634,0.120685,F
0.031541,0.666605,-0.095119,0.010217,0.17234,-1.22153,0.069175,0.908194,0.594169,-1.031774,G
0.229043,-0.354049,0.182281,0.210878,0.261718,-0.266459,0.257927,0.715147,0.095265,-0.265188,A
0.192011,-0.03215,0.452567,-0.877078,0.261718,-0.058835,0.484429,-1.119959,-0.372457,-0.193858,A
0.216699,-2.08916,0.424116,-0.457525,0.082961,-0.515608,-0.195078,-1.160537,-1.650897,-0.240837,A
0.15498,0.595945,0.036468,-0.126143,0.261718,-0.10036,0.710932,0.592519,0.126447,-0.345849,A
-3.498799,-0.063555,7.458681,0.129002,-4.922215,0.14879,0.031425,-1.382921,-1.619716,0.240139,W
-0.32643,0.093469,-3.210528,0.668414,-0.095795,2.432656,1.012935,0.518546,1.716702,1.650818,X
0.080916,0.077766,0.050694,0.857319,-1.257711,0.397939,-0.157328,0.872722,0.375899,0.577634,A
-0.128929,-0.409007,0.175168,-0.256565,0.082961,0.688613,1.352689,-0.021668,1.061891,0.00199,E
0.09326,-0.055704,0.068476,0.305076,0.261718,1.394535,1.012935,0.10859,-0.091823,0.770902,A
-0.042522,-0.189174,0.33165,-0.664392,0.261718,0.024215,0.408929,-1.798314,-0.43482,-0.079069,H
0.068573,-0.652394,0.395665,1.220985,0.261718,0.107265,0.295677,1.680015,0.781258,0.052573,A
-0.042522,0.2976,0.079145,1.500568,0.351096,0.06574,0.295677,1.101765,0.095265,0.026618,F
-0.573307,0.376111,0.057807,0.047395,0.261718,-0.930856,0.52218,0.610769,0.500624,-0.984916,G
-0.881904,-1.947839,0.217845,2.046336,0.17234,1.35301,-0.119577,0.301559,1.779065,1.536174,X
0.031541,0.171981,0.253409,-0.862994,0.17234,-0.598658,0.106925,-1.101514,0.562987,-0.481204,H
-0.054866,0.226939,0.32098,-0.905841,0.261718,0.605563,0.861934,-1.990682,-0.715453,0.208615,H
0.117948,0.266195,0.043581,-0.590035,0.17234,0.564038,0.446679,-0.685539,-0.123005,0.387055,F
0.303106,0.352558,,0.703981,0.261718,-0.640182,0.031425,1.045442,-0.029461,-0.473669,F
-0.474557,0.446772,-3.210528,-0.716161,0.351096,4.508898,0.597681,-2.384407,-2.679886,3.744023,A
0.562327,0.046362,0.210732,-1.052078,0.976743,-1.263055,-1.440842,1.161565,1.373706,-0.241355,I
0.031541,-0.346197,-0.009765,1.029902,0.082961,0.813187,0.295677,-0.154761,-0.247731,0.701525,A
-0.042522,0.10132,0.288973,0.722153,0.261718,0.024215,0.597681,0.172913,-0.403638,-0.190314,A
-0.338774,-0.197025,0.530808,1.146271,0.708609,0.41178,0.044008,0.83059,0.916377,0.477697,Y
0.117948,-0.291239,0.306755,0.255993,0.17234,0.06574,0.673182,0.160138,-0.091823,-0.189301,A
0.377169,0.022808,0.139604,1.070691,0.976743,-0.266459,-0.610333,-0.304124,0.500624,0.244166,I
-0.00549,-0.204876,0.32098,-0.694588,0.261718,0.480988,0.408929,-1.424296,-1.214356,0.340389,F
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.930856,0.031425,0.697187,0.157628,-0.750636,F
0.167323,0.171981,0.047137,0.268047,0.17234,0.231839,-2.686605,0.380522,-0.060642,-1.741845,F
0.068573,0.2976,0.022242,-0.22252,0.261718,-1.138481,0.748682,-0.875888,0.126447,-1.265812,G
0.266074,0.556689,-0.020434,0.176624,0.261718,-0.640182,0.597681,1.138053,0.500624,-0.768863,G
-0.301743,-0.314793,0.399221,0.77052,0.708609,-1.802878,-3.127027,-1.066295,-0.621908,0.505701,Y
0.364825,-0.149918,0.171611,0.04277,0.261718,-0.806282,-0.119577,0.275368,-0.466001,-0.555403,F
-0.16596,0.007106,-2.172058,-0.165858,0.261718,0.024215,0.673182,0.836104,1.03071,-0.210277,E
0.229043,0.109171,-0.066668,0.073324,0.261718,1.560634,0.446679,-0.865423,-0.123005,1.260654,A
-0.06721,-0.43256,-3.210528,-0.875108,0.17234,1.35301,0.597681,-2.096496,-1.120812,0.978527,A
0.241386,-0.322644,0.28186,0.274612,0.261718,-1.055431,-0.34608,0.681557,0.126447,-0.673736,F
0.698109,-0.306942,-0.03466,0.062642,0.976743,0.397939,-1.176589,-0.126997,1.061891,1.318133,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.889332,-1.818346,0.112123,0.937165,0.405475,I
